t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,pitch_deg,roll_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
216.603,1078,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,0,4.4580327795681765,False,2.1777515411376953,-1.0403729677200317,-26.247406005859375,0.00502707390114665,-0.002119655953720212,0.06371396034955978,-54.95,0.04,-0.02,False,,,"{""telemetry"": 1.3, ""graph"": 150.8}",False,,,,,,,,,0.0,41.25,0.78,False,0.0,28.95,0.78,False,0.004,3.51,0.78,False
216.763,1079,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,4.468829395161222,False,2.1790196895599365,-1.0412366390228271,-26.24606704711914,0.01851734332740307,-0.023291556164622307,-0.28774213790893555,-55.63,-2.94,-0.01,False,,,"{""telemetry"": 0.7, ""graph"": 111.1}",True,4354.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 8.8m hacia Derecha (+40°)
- Altitud actual: 22.3m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""El rumbo a la izquierda muestra una calle despejada, lo que sugiere un escape hacia el lado opuesto del atasco.""}",15,photo-20260903T162329.351Z.png;photo-20260903T162331.931Z.png;photo-20260903T162334.526Z.png;photo-20260903T162336.917Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
217.0,1080,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,4.4128390011495595,False,2.1916346549987793,-1.058945894241333,-26.350194931030273,0.09057656675577164,-0.1286035180091858,-0.26996228098869324,-56.91,-2.08,0.05,False,,,"{""telemetry"": 0.7, ""graph"": 147.8}",True,4354.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 8.8m hacia Derecha (+40°)
- Altitud actual: 22.3m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""El rumbo a la izquierda muestra una calle despejada, lo que sugiere un escape hacia el lado opuesto del atasco.""}",15,photo-20260903T162329.351Z.png;photo-20260903T162331.931Z.png;photo-20260903T162334.526Z.png;photo-20260903T162336.917Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
217.171,1081,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,4.392933009016374,False,2.212582588195801,-1.0887609720230103,-26.34259796142578,0.09837199002504349,-0.1402408927679062,0.12522564828395844,-57.68,0.36,-0.02,False,,,"{""telemetry"": 1.1, ""graph"": 118.6}",True,4354.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 8.8m hacia Derecha (+40°)
- Altitud actual: 22.3m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""El rumbo a la izquierda muestra una calle despejada, lo que sugiere un escape hacia el lado opuesto del atasco.""}",15,photo-20260903T162329.351Z.png;photo-20260903T162331.931Z.png;photo-20260903T162334.526Z.png;photo-20260903T162336.917Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
217.393,1082,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,0,4.429665085207003,False,2.227780818939209,-1.110439658164978,-26.323530197143555,0.08802397549152374,-0.12559247016906738,0.10832387953996658,-57.94,0.83,-0.04,False,,,"{""telemetry"": 0.7, ""graph"": 140.4}",False,,,,,,,,,0.001,13.95,0.203,False,0.004,3.3,0.203,False,0.005,6.32,0.203,False
217.542,1083,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,4.461113981275264,False,2.244209051132202,-1.1339038610458374,-26.30930519104004,0.07531444728374481,-0.10878698527812958,-0.14560215175151825,-58.17,-1.6,-0.04,False,,,"{""telemetry"": 0.9, ""graph"": 88.9}",True,4354.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 8.8m hacia Derecha (+40°)
- Altitud actual: 22.3m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""El rumbo a la izquierda muestra una calle despejada, lo que sugiere un escape hacia el lado opuesto del atasco.""}",15,photo-20260903T162329.351Z.png;photo-20260903T162331.931Z.png;photo-20260903T162334.526Z.png;photo-20260903T162336.917Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
217.919,1084,slm,TOWNSIM_INI,1,deliberative,GANAR_ALTURA,0,4.429341021282509,False,2.2652604579925537,-1.1656239032745361,-26.385663986206055,0.12141816318035126,-0.18551185727119446,-0.0968664288520813,-59.2,-1.1,-0.01,False,,,"{""telemetry"": 0.9, ""graph"": 137.3}",True,4164.5,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.3m hacia Izquierda (-176°)
- Altitud actual: 26.3m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-3.2°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar y encontrar una salida.""}",16,photo-20260903T162349.712Z.png;photo-20260903T162351.497Z.png;photo-20260903T162353.900Z.png;photo-20260903T162356.264Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
218.005,1085,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,4.454214367319835,False,2.2972424030303955,-1.2147557735443115,-26.368104934692383,0.11354748904705048,-0.17475248873233795,0.07926207035779953,-60.11,1.02,-0.04,False,,,"{""telemetry"": 1.0, ""graph"": 83.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
218.22,1086,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,4.4866759439185575,False,2.31884503364563,-1.2477219104766846,-26.355398178100586,0.09207012504339218,-0.13788707554340363,0.042267147451639175,-64.58,1.22,-0.05,False,,,"{""telemetry"": 0.9, ""graph"": 97.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
218.41,1087,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,4.509502029572222,False,2.3345937728881836,-1.2704579830169678,-26.349746704101562,0.07528061419725418,-0.10312633961439133,0.019401133060455322,-71.1,1.1,-0.09,False,,,"{""telemetry"": 0.8, ""graph"": 87.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
218.625,1088,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,4.525114625328753,False,2.349052667617798,-1.288724422454834,-26.347394943237305,0.061217911541461945,-0.0697910338640213,0.004107617773115635,-79.68,0.83,-0.18,False,,,"{""telemetry"": 1.4, ""graph"": 101.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
218.825,1089,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,4.53566495593728,False,2.3602752685546875,-1.3003093004226685,-26.347476959228516,0.05063486844301224,-0.046963825821876526,-0.00417373888194561,-88.32,0.54,-0.28,False,,,"{""telemetry"": 0.9, ""graph"": 102.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
219.028,1090,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.54269485676783,False,2.369274854660034,-1.308087706565857,-26.348798751831055,0.040022604167461395,-0.03291189298033714,-0.008704808540642262,-97.05,0.25,-0.37,False,,,"{""telemetry"": 1.1, ""graph"": 104.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
219.225,1091,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.5474091599131174,False,2.376028537750244,-1.3137880563735962,-26.348384857177734,0.028555557131767273,-0.025282159447669983,0.021494347602128983,-105.3,0.11,-0.33,False,,,"{""telemetry"": 0.7, ""graph"": 101.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
219.419,1092,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.5548894857270215,False,2.3807005882263184,-1.3180732727050781,-26.34423065185547,0.020622391253709793,-0.019562294706702232,0.02074449695646763,-112.25,0.07,-0.24,False,,,"{""telemetry"": 0.9, ""graph"": 95.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
219.617,1093,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.561137302037276,False,2.384186267852783,-1.3214659690856934,-26.340614318847656,0.014919232577085495,-0.01490988489240408,0.017293989658355713,-118.66,0.04,-0.18,False,,,"{""telemetry"": 0.9, ""graph"": 93.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
219.815,1094,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.566042134418588,False,2.3867130279541016,-1.3240466117858887,-26.33757781982422,0.010826529935002327,-0.011316027492284775,0.014508581720292568,-124.5,0.02,-0.14,False,,,"{""telemetry"": 1.6, ""graph"": 89.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
220.014,1095,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.569928489006239,False,2.388521909713745,-1.325975775718689,-26.335058212280273,0.007880542427301407,-0.008595030754804611,0.01230595726519823,-129.81,0.01,-0.1,False,,,"{""telemetry"": 0.7, ""graph"": 89.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
220.455,1096,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.573073067797892,False,2.3909733295440674,-1.3287712335586548,-26.3309268951416,0.003711964702233672,-0.004559662193059921,0.005756421014666557,-141.06,-0.01,-0.06,False,,,"{""telemetry"": 1.0, ""graph"": 328.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
220.58,1097,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.576699569147862,False,2.391383409500122,-1.3292938470840454,-26.330127716064453,0.002842155285179615,-0.0037671211175620556,0.007399230729788542,-144.62,-0.01,-0.05,False,,,"{""telemetry"": 0.8, ""graph"": 123.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
220.738,1098,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.578298602402488,False,2.3917620182037354,-1.3298169374465942,-26.329021453857422,0.002060665749013424,-0.0029694591648876667,0.007183668669313192,-148.82,-0.01,-0.03,False,,,"{""telemetry"": 0.7, ""graph"": 81.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
220.951,1099,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.579746131635001,False,2.3921170234680176,-1.330350399017334,-26.327651977539062,0.001371401478536427,-0.002153601963073015,0.006330840289592743,-153.5,-0.0,-0.02,False,,,"{""telemetry"": 0.8, ""graph"": 93.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
221.171,1100,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.580960081940755,False,2.3923661708831787,-1.3307549953460693,-26.32636070251465,0.0009068167419172823,-0.0015268237330019474,0.0054891956970095634,-157.69,-0.0,-0.02,False,,,"{""telemetry"": 0.9, ""graph"": 112.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
221.348,1101,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.582003779243915,False,2.392502784729004,-1.3309907913208008,-26.325468063354492,0.0006522323819808662,-0.001153652905486524,0.005075485911220312,-160.88,-0.0,-0.01,False,,,"{""telemetry"": 0.7, ""graph"": 89.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
221.574,1102,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.58289791729878,False,2.392622232437134,-1.3312064409255981,-26.32444953918457,0.0004337544087320566,-0.0008089711191132665,0.004575174301862717,-164.54,-0.0,-0.01,False,,,"{""telemetry"": 0.8, ""graph"": 115.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
221.772,1103,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.583682975586295,False,2.392693519592285,-1.331343412399292,-26.323598861694336,0.00030137054272927344,-0.0005861729150637984,0.0042131454683840275,-167.52,-0.0,-0.01,False,,,"{""telemetry"": 0.7, ""graph"": 113.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
221.955,1104,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.58440589072814,False,2.392446517944336,-1.3314900398254395,-26.331876754760742,-0.016880102455615997,-0.003593692323192954,-0.309907466173172,-170.12,-2.43,0.03,False,,,"{""telemetry"": 0.7, ""graph"": 96.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
222.139,1105,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.51582205419623,False,2.3775646686553955,-1.3343501091003418,-26.434301376342773,-0.14187787473201752,-0.02648809924721718,-0.6375433206558228,-172.52,-4.89,0.13,False,,,"{""telemetry"": 0.9, ""graph"": 78.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
222.366,1106,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.393679831675693,False,2.3216769695281982,-1.343878149986267,-26.582733154296875,-0.3496779501438141,-0.05534087121486664,-0.7222282886505127,-175.03,-6.22,0.12,False,,,"{""telemetry"": 0.9, ""graph"": 105.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
222.555,1107,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.242048582050873,False,2.2316689491271973,-1.3566977977752686,-26.73735809326172,-0.5887748003005981,-0.07746288925409317,-0.823718786239624,-177.07,-7.51,0.11,False,,,"{""telemetry"": 0.7, ""graph"": 93.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
222.766,1108,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,4.05197374707183,False,2.079920530319214,-1.3744752407073975,-26.90756607055664,-0.8356347680091858,-0.087944895029068,-0.8032535314559937,-179.25,-6.63,-0.06,False,,,"{""telemetry"": 0.7, ""graph"": 105.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
222.959,1109,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,3.8449439550471336,False,1.8969045877456665,-1.3910034894943237,-27.074247360229492,-1.1044251918792725,-0.08622805774211884,-0.9125164747238159,178.7,-8.37,0.09,False,,,"{""telemetry"": 0.7, ""graph"": 97.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
223.166,1110,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,3.595840212332246,False,1.6390258073806763,-1.408611536026001,-27.246889114379883,-1.3094942569732666,-0.07892274111509323,-0.7214778065681458,176.4,-3.41,-0.33,False,,,"{""telemetry"": 1.0, ""graph"": 104.1}",True,4164.5,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 4.3m hacia Izquierda (-176°)
- Altitud actual: 26.3m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-3.2°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar y encontrar una salida.""}",16,photo-20260903T162349.712Z.png;photo-20260903T162351.497Z.png;photo-20260903T162353.900Z.png;photo-20260903T162356.264Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
223.347,1111,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,77.94033944274469,False,1.4010379314422607,-1.4211372137069702,-27.350561141967773,-1.3487950563430786,-0.06491556763648987,-0.2328483909368515,174.63,2.96,-0.87,False,,,"{""telemetry"": 0.8, ""graph"": 84.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
223.569,1112,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.14710412733929,False,1.1212706565856934,-1.4336546659469604,-27.373315811157227,-1.1212455034255981,-0.044636256992816925,-0.3547748625278473,173.32,5.13,-1.17,False,,,"{""telemetry"": 1.1, ""graph"": 106.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
223.759,1113,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.31555396440122,False,0.9272632002830505,-1.4399445056915283,-27.47709083557129,-0.9374932646751404,-0.023817596957087517,-0.6589897274971008,171.0,4.66,-1.23,False,,,"{""telemetry"": 0.8, ""graph"": 95.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
223.957,1114,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.45191708553511,False,0.7572836875915527,-1.4431484937667847,-27.60704803466797,-0.7757967114448547,-0.009720238856971264,-0.6833817958831787,167.26,4.45,-1.34,False,,,"{""telemetry"": 0.8, ""graph"": 93.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
224.186,1115,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.56418301970331,False,0.6017085909843445,-1.4441401958465576,-27.75493621826172,-0.6032995581626892,-0.00012088235234841704,-0.7074145674705505,161.95,3.87,-1.45,False,,,"{""telemetry"": 0.7, ""graph"": 122.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
224.354,1116,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.65248053697393,False,0.510208249092102,-1.4437272548675537,-27.88027000427246,-0.49154794216156006,0.004807739052921534,-0.7587316036224365,157.0,3.03,-1.45,False,,,"{""telemetry"": 0.7, ""graph"": 90.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
224.549,1117,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.71873643954208,False,0.4233098328113556,-1.4423072338104248,-28.030746459960938,-0.39068254828453064,0.00934896245598793,-0.7608271241188049,150.19,2.18,-1.38,False,,,"{""telemetry"": 1.1, ""graph"": 84.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
224.758,1118,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.770475700281,False,0.34996357560157776,-1.440051794052124,-28.155969619750977,-0.3292597532272339,0.011526771821081638,-0.19907690584659576,143.18,1.9,-1.4,False,,,"{""telemetry"": 0.8, ""graph"": 93.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
224.978,1119,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.81746256078112,False,0.2849005162715912,-1.4378081560134888,-28.13905143737793,-0.2576984465122223,0.008266206830739975,0.12925635278224945,136.69,1.59,-1.33,False,,,"{""telemetry"": 0.7, ""graph"": 113.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
225.148,1120,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.85539123797916,False,0.24646316468715668,-1.4367550611495972,-28.119901657104492,-0.20203088223934174,0.004291112069040537,0.1110868975520134,131.9,1.23,-1.19,False,,,"{""telemetry"": 0.7, ""graph"": 82.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
225.353,1121,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.88460960040887,False,0.21093474328517914,-1.4362764358520508,-28.099912643432617,-0.14897340536117554,0.0006728221196681261,0.09208660572767258,126.44,0.82,-0.99,False,,,"{""telemetry"": 0.8, ""graph"": 87.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
225.558,1122,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.90632185762152,False,0.18478290736675262,-1.4363752603530884,-28.083526611328125,-0.10951884090900421,-0.0014326059026643634,0.07498947530984879,121.48,0.53,-0.79,False,,,"{""telemetry"": 0.7, ""graph"": 91.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
225.755,1123,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.9229151031879,False,0.1660439670085907,-1.4367727041244507,-28.07052993774414,-0.0812448188662529,-0.0024456612300127745,0.06156320124864578,117.03,0.33,-0.62,False,,,"{""telemetry"": 0.6, ""graph"": 88.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
225.977,1124,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.93521539490291,False,0.15106415748596191,-1.4373488426208496,-28.058984756469727,-0.05872427299618721,-0.002786569530144334,0.048904821276664734,112.51,0.19,-0.47,False,,,"{""telemetry"": 0.9, ""graph"": 109.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
226.174,1125,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.94461151702565,False,0.14100611209869385,-1.4379009008407593,-28.050596237182617,-0.04365266487002373,-0.002754391171038151,0.03995879739522934,108.45,0.11,-0.36,False,,,"{""telemetry"": 1.1, ""graph"": 107.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
226.376,1126,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.95158054979906,False,0.13333065807819366,-1.4384406805038452,-28.04351806640625,-0.032200202345848083,-0.002513752318918705,0.03246143460273743,104.34,0.06,-0.27,False,,,"{""telemetry"": 0.8, ""graph"": 109.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
226.571,1127,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.95684203533308,False,0.12795257568359375,-1.4388928413391113,-28.038055419921875,-0.024215107783675194,-0.0021876210812479258,0.027014993131160736,100.61,0.03,-0.21,False,,,"{""telemetry"": 0.7, ""graph"": 104.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
226.778,1128,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.96086683906405,False,0.12363506108522415,-1.4393059015274048,-28.033185958862305,-0.0178348608314991,-0.0017999708652496338,0.022068355232477188,96.82,0.01,-0.15,False,,,"{""telemetry"": 0.7, ""graph"": 111.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
226.968,1129,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.96385340743868,False,0.12069287151098251,-1.4396135807037354,-28.029516220092773,-0.013505321927368641,-0.001459206803701818,0.018592355772852898,93.58,-0.0,-0.12,False,,,"{""telemetry"": 0.8, ""graph"": 100.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
227.185,1130,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.96613679366286,False,0.11819285154342651,-1.4398901462554932,-28.02593994140625,-0.009838782250881195,-0.0011116822715848684,0.015179775655269623,90.35,-0.01,-0.08,False,,,"{""telemetry"": 0.8, ""graph"": 117.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
227.367,1131,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,78.9678293606088,False,0.11665648221969604,-1.4397081136703491,-28.033411026000977,-0.006697807461023331,0.018833376467227936,-0.31750595569610596,87.87,-2.56,-0.03,False,,,"{""telemetry"": 1.1, ""graph"": 98.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
