t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,pitch_deg,roll_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
295.593,1466,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.522079965387193,False,0.6043564677238464,1.6301189661026,-22.676786422729492,-0.00025407507200725377,-0.00011200481822015718,0.07762853056192398,127.4,0.0,-0.0,False,,,"{""telemetry"": 0.9, ""graph"": 85.0}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
295.807,1467,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.536457686611681,False,0.6043115258216858,1.6300994157791138,-22.662517547607422,-0.00018869982159230858,-8.36989565868862e-05,0.06268496811389923,129.8,0.0,-0.0,False,,,"{""telemetry"": 0.8, ""graph"": 98.8}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
296.094,1468,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,7.548144157853702,False,0.6042784452438354,1.6300832033157349,-22.6510009765625,-0.00014020870730746537,-6.239326467039064e-05,0.0506792813539505,130.86,0.0,-0.0,False,,,"{""telemetry"": 1.1, ""graph"": 184.8}",False,,,,,,,,,0.004,2.65,0.62,False,0.0,21.48,0.62,False,0.0,37.27,0.62,False
296.218,1469,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.557783847417072,False,0.6039304137229919,1.6304407119750977,-22.651615142822266,-0.01605483889579773,0.01814649999141693,-0.2807873487472534,131.45,-2.88,-0.01,False,,,"{""telemetry"": 0.9, ""graph"": 108.5}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
296.461,1470,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.487919794064861,False,0.5913884043693542,1.6447174549102783,-22.753799438476562,-0.10021966695785522,0.1141710877418518,-0.3528934717178345,132.64,-2.47,-0.06,False,,,"{""telemetry"": 1.3, ""graph"": 151.2}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
296.608,1471,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.447167552533794,False,0.5688458681106567,1.670415997505188,-22.754438400268555,-0.11234801262617111,0.128175288438797,0.12778593599796295,133.42,0.21,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 97.7}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
296.866,1472,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.4747169874593515,False,0.5491969585418701,1.6928443908691406,-22.732168197631836,-0.1003044918179512,0.11453976482152939,0.11136611551046371,133.73,0.81,0.03,False,,,"{""telemetry"": 0.8, ""graph"": 155.7}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.075,False,0.0,,0.075,False,0.0,,0.075,False
297.075,1473,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,7.499153709784253,False,0.5300484299659729,1.7147175073623657,-22.710996627807617,-0.0793326273560524,0.0906401202082634,0.08851663023233414,133.9,0.86,0.04,False,,,"{""telemetry"": 1.0, ""graph"": 164.2}",False,,,,,,,,,0.001,35.97,0.169,False,0.001,13.37,0.169,False,0.001,54.45,0.169,False
297.271,1474,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,7.518631122892436,False,0.5169110298156738,1.7297286987304688,-22.695735931396484,-0.06243104860186577,0.07133480906486511,0.08366401493549347,134.13,0.74,0.04,False,,,"{""telemetry"": 1.0, ""graph"": 160.4}",False,,,,,,,,,0.0,74.64,0.74,False,0.0,41.13,0.74,False,0.003,5.91,0.74,False
297.436,1475,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.536041483628226,False,0.5041429996490479,1.7441585063934326,-22.679533004760742,-0.04479176178574562,0.04915444180369377,0.046411704272031784,138.8,0.61,0.15,False,,,"{""telemetry"": 1.7, ""graph"": 124.1}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
297.599,1476,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.546756410651178,False,0.49776047468185425,1.7508741617202759,-22.672286987304688,-0.0359448604285717,0.035987336188554764,0.07411336153745651,143.49,0.48,0.16,False,,,"{""telemetry"": 0.9, ""graph"": 86.8}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
297.8,1477,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.562325248655047,False,0.4913029372692108,1.757057785987854,-22.655136108398438,-0.026826532557606697,0.02467181347310543,0.0788731575012207,146.92,0.32,0.08,False,,,"{""telemetry"": 0.7, ""graph"": 88.5}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
298.061,1478,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,7.577789167484376,False,0.48704731464385986,1.7608920335769653,-22.64215660095215,-0.0207150150090456,0.018327083438634872,0.06558513641357422,148.28,0.24,0.05,False,,,"{""telemetry"": 1.1, ""graph"": 149.1}",False,,,,,,,,,0.007,2.34,0.894,True,0.0,20.63,0.894,False,0.0,32.16,0.894,False
298.201,1479,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.59050800579987,False,0.48314350843429565,1.76427161693573,-22.63442039489746,-0.023715104907751083,0.018131937831640244,-0.1593502014875412,149.07,-2.06,0.03,False,,,"{""telemetry"": 0.8, ""graph"": 89.0}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
298.459,1480,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.527818495682441,False,0.4652722179889679,1.7756801843643188,-22.721879959106445,-0.12278375774621964,0.07670273631811142,-0.14681129157543182,150.36,-1.7,-0.02,False,,,"{""telemetry"": 1.0, ""graph"": 145.9}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
298.681,1481,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.511129938158086,False,0.43960627913475037,1.7916260957717896,-22.711090087890625,-0.1341344118118286,0.08301704376935959,0.10781268030405045,151.02,0.28,0.02,False,,,"{""telemetry"": 0.8, ""graph"": 169.3}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.114,False,0.0,,0.114,False,0.0,,0.114,False
298.863,1482,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.533423580729512,False,0.41522011160850525,1.8066941499710083,-22.691946029663086,-0.11753959208726883,0.072540782392025,0.09012201428413391,151.32,0.78,0.04,False,,,"{""telemetry"": 1.2, ""graph"": 150.1}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.059,False,0.0,,0.059,False,0.0,,0.059,False
299.078,1483,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.552376205974917,False,0.3925902247428894,1.820651888847351,-22.674585342407227,-0.09198262542486191,0.05670769512653351,0.07149668782949448,151.47,0.78,0.04,False,,,"{""telemetry"": 1.1, ""graph"": 164.9}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.144,False,0.0,,0.144,False,0.0,,0.144,False
299.25,1484,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.567704808895439,False,0.37695378065109253,1.8302897214889526,-22.66213607788086,-0.07148408144712448,0.04405375197529793,0.05865556001663208,151.53,0.66,0.04,False,,,"{""telemetry"": 1.5, ""graph"": 135.6}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.056,False,0.0,,0.023,False,0.0,,0.04,False
299.467,1485,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.579959581690146,False,0.36376067996025085,1.8384193181991577,-22.650897979736328,-0.0531788095831871,0.03276631981134415,0.04726027324795723,151.56,0.51,0.03,False,,,"{""telemetry"": 2.1, ""graph"": 151.8}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.02,False,0.0,,0.014,False,0.0,,0.007,False
299.656,1486,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,7.589925742453169,False,0.35482391715049744,1.8439254760742188,-22.64264488220215,-0.04045648127794266,0.02492505870759487,0.038978610187768936,151.57,0.39,0.02,False,,,"{""telemetry"": 1.1, ""graph"": 141.6}",True,3648.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.6m hacia Derecha (+171°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-0.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""FRENAR"", ""rationale"": ""ningún rumbo muestra una salida clara""}",18,photo-20260903T182540.847Z.png;photo-20260903T182542.659Z.png;photo-20260903T182544.861Z.png;photo-20260903T182547.435Z.png,0.0,,0.012,False,0.0,,0.007,False,0.0,,0.008,False
300.009,1487,slm,TOWNSIM_INI,1,deliberative,EVADIR_DERECHA,0,7.598146893353726,False,0.3483142852783203,1.8479360342025757,-22.636125564575195,-0.031084828078746796,0.019150061532855034,0.03250741586089134,151.58,0.31,0.02,False,,,"{""telemetry"": 1.5, ""graph"": 129.1}",True,4029.6,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 7.5m hacia Derecha (+120°)
- Altitud actual: 22.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posible salida.""}",19,photo-20260903T182557.276Z.png;photo-20260903T182559.055Z.png;photo-20260903T182601.242Z.png;photo-20260903T182603.240Z.png,0.0,,0.009,False,0.0,,0.005,False,0.0,,0.002,False
300.17,1488,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,7.61186218796412,False,0.3402951955795288,1.8528590202331543,-22.626705169677734,-0.028569243848323822,0.016766075044870377,-0.19725902378559113,151.66,-1.52,0.01,False,,,"{""telemetry"": 1.3, ""graph"": 150.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
300.308,1489,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,7.544525886560982,False,0.32503601908683777,1.8612977266311646,-22.74508285522461,-0.13512621819972992,0.07379933446645737,-0.8134241700172424,152.89,-3.72,-0.07,False,,,"{""telemetry"": 1.1, ""graph"": 88.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
300.522,1490,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,7.391180904199253,False,0.2821982204914093,1.8845881223678589,-22.923999786376953,-0.26053059101104736,0.14135873317718506,-0.8288665413856506,155.31,-3.7,-0.24,False,,,"{""telemetry"": 0.7, ""graph"": 103.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
300.724,1491,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,7.238460106800619,False,0.22024846076965332,1.918175458908081,-23.0870361328125,-0.36210885643959045,0.1962445080280304,-0.8178211450576782,157.96,-3.07,-0.34,False,,,"{""telemetry"": 1.0, ""graph"": 104.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
300.906,1492,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,7.091192352114066,False,0.14673076570034027,1.9580137729644775,-23.235877990722656,-0.43852177262306213,0.23761838674545288,-0.8093615174293518,160.57,-2.45,-0.39,False,,,"{""telemetry"": 0.9, ""graph"": 86.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
